2.04685723e+02 4.72908989e-17
2.10139809e+02 5.03401311e-17
2.15739226e+02 5.34635195e-17
2.21487845e+02 5.66550260e-17
2.27389642e+02 5.99091277e-17
2.33448700e+02 6.32213208e-17
2.39669209e+02 6.65835236e-17
2.46055470e+02 6.99868287e-17
2.52611900e+02 7.34264790e-17
2.59343034e+02 7.68919600e-17
2.66253526e+02 8.03729635e-17
2.73348157e+02 8.38591938e-17
2.80631832e+02 8.73425410e-17
2.88109589e+02 9.08066354e-17
2.95786599e+02 9.42382805e-17
3.03668173e+02 9.76268010e-17
3.11759759e+02 1.00954596e-16
3.20066956e+02 1.04202658e-16
3.28595507e+02 1.07352996e-16
3.37351311e+02 1.10391370e-16
3.46340424e+02 1.13290324e-16
3.55569061e+02 1.16026350e-16
3.65043607e+02 1.18576456e-16
3.74770612e+02 1.20913643e-16
3.84756805e+02 1.23004311e-16
3.95009092e+02 1.24816977e-16
4.05534562e+02 1.26322688e-16
4.16340496e+02 1.27478843e-16
4.27434366e+02 1.28246094e-16
4.38823844e+02 1.28583536e-16
4.50516809e+02 1.28447366e-16
4.62521346e+02 1.27783560e-16
4.74845758e+02 1.26539498e-16
4.87498568e+02 1.24665327e-16
5.00488526e+02 1.22193257e-16
5.13824617e+02 1.19675175e-16
5.27516063e+02 1.17211175e-16
5.41572334e+02 1.14799500e-16
5.56003150e+02 1.12435583e-16
5.70818492e+02 1.10118494e-16
5.86028605e+02 1.07851959e-16
6.01644009e+02 1.05629268e-16
6.17675504e+02 1.03449239e-16
6.34134176e+02 1.01311277e-16
6.51031409e+02 9.92174272e-17
6.68378887e+02 9.71627288e-17
6.86188609e+02 9.51464931e-17
7.04472892e+02 9.31707310e-17
7.23244380e+02 9.12328314e-17
7.42516056e+02 8.93306837e-17
7.62301248e+02 8.74647993e-17
7.82613639e+02 8.56370413e-17
8.03467277e+02 8.38430952e-17
8.24876585e+02 8.20825448e-17
8.46856367e+02 8.03572074e-17
8.69421826e+02 7.86651956e-17
8.92588568e+02 7.70044084e-17
9.16372614e+02 7.53744729e-17
9.40790414e+02 7.37777267e-17
9.65858853e+02 7.22100661e-17
9.91595270e+02 7.06708160e-17
1.01801746e+03 6.91614025e-17
1.04514371e+03 6.76814788e-17
1.07299276e+03 6.62284296e-17
1.10158388e+03 6.48018537e-17
1.13093685e+03 6.34046475e-17
1.16107196e+03 6.20336893e-17
1.19201005e+03 6.06880115e-17
1.22377253e+03 5.93688896e-17
1.25638135e+03 5.80757859e-17
1.28985907e+03 5.68071718e-17
1.32422885e+03 5.55619927e-17
1.35951444e+03 5.43431468e-17
1.39574026e+03 5.31473232e-17
1.43293136e+03 5.19740038e-17
1.47111346e+03 5.08237202e-17
1.51031297e+03 4.96971683e-17
1.55055699e+03 4.85916977e-17
1.59187336e+03 4.75075321e-17
1.63429065e+03 4.64461501e-17
1.67783820e+03 4.54058569e-17
1.72254612e+03 4.43855829e-17
1.76844534e+03 4.33858851e-17
1.81556760e+03 4.24075346e-17
1.86394548e+03 4.14485152e-17
1.91361244e+03 4.05080800e-17
1.96460284e+03 3.95877335e-17
2.01695194e+03 3.86864327e-17
2.07069593e+03 3.78029296e-17
2.12587200e+03 3.69372473e-17
2.18251830e+03 3.60909197e-17
2.24067400e+03 3.52615640e-17
2.30037933e+03 3.44490167e-17
2.36167558e+03 3.36541768e-17
2.42460513e+03 3.28763980e-17
2.48921152e+03 3.21144187e-17
2.55553941e+03 3.13682255e-17
2.62363469e+03 3.06391258e-17
2.69354445e+03 2.99251277e-17
2.76531703e+03 2.92259675e-17
2.83900207e+03 2.85422902e-17
2.91465054e+03 2.78737630e-17
2.99231475e+03 2.72193162e-17
3.07204840e+03 2.65786369e-17
3.15390666e+03 2.59531247e-17
3.23794612e+03 2.53409563e-17
3.32422491e+03 2.47418035e-17
3.41280269e+03 2.41561268e-17
3.50374073e+03 2.35839042e-17
3.59710192e+03 2.30240278e-17
3.69295083e+03 2.24761847e-17
3.79135374e+03 2.19415292e-17
3.89237871e+03 2.14186237e-17
3.99609560e+03 2.09071959e-17
4.10257616e+03 2.04073575e-17
4.21189400e+03 1.99193728e-17
4.32412475e+03 1.94421117e-17
4.43934601e+03 1.89754069e-17
4.55763748e+03 1.85199535e-17
4.67908096e+03 1.80749576e-17
4.80376044e+03 1.76398556e-17
4.93176214e+03 1.72147356e-17
5.06317460e+03 1.67999353e-17
5.19808870e+03 1.63945681e-17
5.33659773e+03 1.59982140e-17
5.47879750e+03 1.56115546e-17
5.62478634e+03 1.52340016e-17
5.77466523e+03 1.48650050e-17
5.92853780e+03 1.45045012e-17
6.08651049e+03 1.41530355e-17
6.24869255e+03 1.38095648e-17
6.41519613e+03 1.34739994e-17
6.58613638e+03 1.31466611e-17
6.76163154e+03 1.28271493e-17
6.94180297e+03 1.25150265e-17
7.12677527e+03 1.22101432e-17
7.31667637e+03 1.19130981e-17
7.51163761e+03 1.16229033e-17
7.71179381e+03 1.13395030e-17
7.91728340e+03 1.10630164e-17
8.12824850e+03 1.07933526e-17
8.34483500e+03 1.05299161e-17
8.56719270e+03 1.02727256e-17
8.79547538e+03 1.00221566e-17
9.02984091e+03 9.77755418e-18
9.27045137e+03 9.53867552e-18
9.51747318e+03 9.30567256e-18
9.77107717e+03 9.07853185e-18
1.00314387e+04 8.84492495e-18
1.02987379e+04 8.62326650e-18
1.05731596e+04 8.41304756e-18
1.08548936e+04 8.20798399e-18
1.11441347e+04 8.00773654e-18
1.14410829e+04 7.81237334e-18
1.17459437e+04 7.62203588e-18
1.20589278e+04 7.43625917e-18
1.23802518e+04 7.25486231e-18
1.27101378e+04 7.07818586e-18
1.30488140e+04 6.90587663e-18
1.33965146e+04 6.73763979e-18
1.37534801e+04 6.57355189e-18
1.41199574e+04 6.41375922e-18
1.44961998e+04 6.25778778e-18
1.48824677e+04 6.10558210e-18
1.52790281e+04 5.95729681e-18
1.56861553e+04 5.81271911e-18
1.61041309e+04 5.67163397e-18
1.65332440e+04 5.53399895e-18
1.69737912e+04 5.40003063e-18
1.74260774e+04 5.26931174e-18
1.78904152e+04 5.14173766e-18
1.83671258e+04 5.01747500e-18
1.88565390e+04 4.89635125e-18
1.93589931e+04 4.77819073e-18
1.98748356e+04 4.66290924e-18
2.04044234e+04 4.55074328e-18
2.09481227e+04 4.44131546e-18
2.15063095e+04 4.33454336e-18
2.20793697e+04 4.23052891e-18
2.26676999e+04 4.12918972e-18
2.32717067e+04 4.03035151e-18
2.38918080e+04 3.93391535e-18
2.45284327e+04 3.84009221e-18
2.51820209e+04 3.74858632e-18
2.58530247e+04 3.65932497e-18
2.65419082e+04 3.57233798e-18
2.72491478e+04 3.48764570e-18
2.79752326e+04 3.40503247e-18
2.87206648e+04 3.32445362e-18
2.94859598e+04 3.24604097e-18
3.02716470e+04 3.16959745e-18
3.10782698e+04 3.09503834e-18
3.19063859e+04 3.02237396e-18
3.27565682e+04 2.95164610e-18
3.36294045e+04 2.88267626e-18
3.45254986e+04 2.81539912e-18
3.54454701e+04 2.74992821e-18
3.63899553e+04 2.68611994e-18
3.73596074e+04 2.62389459e-18
3.83550970e+04 2.56324115e-18
3.93771125e+04 2.50422644e-18
4.04263609e+04 2.44667579e-18
4.15035676e+04 2.39056062e-18
4.26094778e+04 2.33593210e-18
4.37448562e+04 2.28270970e-18
4.49104880e+04 2.23081734e-18
4.61071795e+04 2.18022512e-18
4.73357582e+04 2.13102634e-18
4.85970738e+04 2.08305418e-18
4.98919985e+04 2.03627415e-18
5.12214280e+04 1.99073107e-18
5.25862817e+04 1.94637337e-18
5.39875035e+04 1.90313625e-18
5.54260625e+04 1.86097069e-18
5.69029535e+04 1.81997680e-18
5.84191980e+04 1.78001548e-18
5.99758445e+04 1.74104516e-18
6.15739697e+04 1.70309562e-18
6.32146787e+04 1.66616006e-18
6.48991063e+04 1.63015197e-18
6.66284175e+04 1.59504289e-18
6.84038081e+04 1.56090556e-18
7.02265060e+04 1.52763546e-18
7.20977718e+04 1.49519658e-18
7.40188996e+04 1.46360034e-18
7.59912181e+04 1.43286413e-18
7.80160912e+04 1.40290066e-18
8.00949195e+04 1.37369188e-18
8.22291405e+04 1.34527878e-18
8.44202302e+04 1.31760448e-18
8.66697041e+04 1.29062621e-18
8.89791178e+04 1.26434816e-18
9.13500684e+04 1.23878424e-18
9.37841958e+04 1.21387029e-18
9.62831832e+04 1.18958736e-18
9.88487591e+04 1.16596172e-18
1.01482698e+05 1.14295569e-18
1.04186821e+05 1.12054438e-18
1.06962998e+05 1.09870108e-18
1.09813150e+05 1.07746064e-18
1.12739247e+05 1.05676727e-18
1.15743313e+05 1.03660058e-18
1.18827427e+05 1.01698225e-18
1.21993720e+05 9.97880947e-19
1.25244382e+05 9.79271466e-19
1.28581663e+05 9.61136985e-19
1.32007869e+05 9.43516897e-19
1.35525370e+05 9.26347056e-19
1.39136599e+05 9.09616539e-19
1.42844053e+05 8.93336957e-19
1.46650296e+05 8.77502647e-19
1.50557962e+05 8.62071751e-19
1.54569751e+05 8.47041673e-19
1.58688440e+05 8.32436312e-19
1.62916875e+05 8.18211784e-19
1.67257982e+05 8.04356281e-19
1.71714763e+05 7.90873304e-19
1.76290300e+05 7.77764688e-19
1.80987757e+05 7.64994867e-19
1.85810383e+05 7.52559096e-19
1.90761514e+05 7.40476132e-19
1.95844574e+05 7.28714941e-19
2.01063077e+05 7.17262002e-19
2.06420633e+05 7.06116774e-19
2.11920948e+05 6.95287297e-19
2.17567824e+05 6.84744979e-19
2.23365169e+05 6.74478977e-19
2.29316990e+05 6.64506694e-19
2.35427404e+05 6.54805699e-19
2.41700637e+05 6.45362002e-19
2.48141028e+05 6.36176143e-19
2.54753030e+05 6.27256304e-19
2.61541217e+05 6.18574628e-19
2.68510282e+05 6.10125839e-19
2.75665047e+05 6.01921342e-19
2.83010458e+05 5.93945296e-19
2.90551597e+05 5.86185130e-19
2.98293677e+05 5.78638649e-19
3.06242054e+05 5.71316510e-19
3.14402225e+05 5.64194124e-19
3.22779833e+05 5.57266689e-19
3.31380672e+05 5.50541436e-19
3.40210690e+05 5.44010076e-19
3.49275994e+05 5.37658908e-19
3.58582853e+05 5.31484623e-19
3.68137705e+05 5.25500376e-19
3.77947156e+05 5.19682645e-19
3.88017992e+05 5.14028345e-19
3.98357176e+05 5.08541385e-19
4.08971860e+05 5.03217384e-19
4.19869384e+05 4.98044990e-19
4.31057285e+05 4.93019582e-19
4.42543301e+05 4.88151869e-19
4.54335375e+05 4.83424878e-19
4.66441662e+05 4.78834460e-19
4.78870535e+05 4.74381410e-19
4.91630590e+05 4.70066779e-19
5.04730651e+05 4.65876866e-19
5.18179778e+05 4.61809920e-19
5.31987273e+05 4.57873556e-19
5.46162684e+05 4.54055034e-19
5.60715815e+05 4.50349134e-19
5.75656731e+05 4.46756465e-19
5.90995765e+05 4.43279557e-19
6.06743525e+05 4.39906351e-19
6.22910902e+05 4.36634109e-19
6.39509077e+05 4.33468031e-19
6.56549530e+05 4.30400531e-19
6.74044045e+05 4.27425819e-19
6.92004722e+05 4.24543002e-19
7.10443982e+05 4.21755735e-19
7.29374576e+05 4.19053953e-19
7.48809599e+05 4.16434742e-19
7.68762489e+05 4.13901679e-19
7.89247047e+05 4.11449979e-19
8.10277440e+05 4.09074988e-19
8.31868212e+05 4.06774670e-19
8.54034295e+05 4.04554326e-19
8.76791018e+05 4.02405164e-19
9.00154120e+05 4.00325343e-19
9.24139759e+05 3.98316725e-19
9.48764523e+05 3.96376903e-19
9.74045442e+05 3.94502268e-19
1.00000000e+06 3.92691000e-19
